sale_id,customer_id,product_id,store_id,promo_id,quantity,unit_price,discount_amount,tax_amount,final_amount,sale_date,payment_method,sale_status
303,45,13,5,1,2,12999,0.0,4679.64,30677.64,2024-01-24,Net Banking,Completed
304,1435,3,9,2,1,114999,28749.75,15524.86,101774.11,2024-01-17,Debit Card,Completed
305,369,25,3,14,3,199,119.4,85.97,563.57,2024-08-17,Net Banking,Completed
306,165,22,11,5,3,299,0.0,161.46,1058.46,2024-04-01,Cash,Completed
307,1084,5,12,8,1,29999,0.0,5399.82,35398.82,2024-06-01,Net Banking,Cancelled
308,1473,18,7,13,2,24999,2499.9,8549.66,56047.76,2024-08-23,Debit Card,Completed
309,565,7,15,4,1,12999,2599.8,1871.86,12271.06,2024-11-10,UPI,Completed
310,423,3,2,2,4,114999,0.0,82799.28,542795.28,2024-05-05,EMI,Completed
311,824,15,4,7,1,7999,0.0,1439.82,9438.82,2024-09-14,Debit Card,Completed
312,1671,24,10,11,5,28,21.0,21.42,140.42,2024-05-01,Debit Card,Completed
313,1353,17,4,14,3,8999,2699.7,4373.51,28670.81,2024-02-01,Cash,Returned
314,1802,24,15,6,4,28,33.6,14.11,92.51,2024-09-10,UPI,Completed
315,1929,21,11,13,5,599,449.25,458.23,3003.98,2024-12-22,Net Banking,Completed
316,306,10,7,6,5,2999,3748.75,2024.32,13270.57,2024-05-03,Credit Card,Completed
317,1757,23,3,15,1,449,134.7,56.57,370.87,2024-07-30,Net Banking,Returned
318,1086,5,7,8,3,29999,4499.85,15389.49,100886.64,2024-06-18,EMI,Completed
319,1889,15,14,12,1,7999,2399.7,1007.87,6607.17,2024-04-07,UPI,Completed
320,773,22,10,2,1,299,14.95,51.13,335.18,2024-10-27,EMI,Cancelled
321,1145,7,8,7,3,12999,3899.7,6317.51,41414.81,2024-01-08,Credit Card,Completed
322,1971,24,2,15,2,28,2.8,9.58,62.78,2024-07-22,Credit Card,Returned
323,659,25,5,13,4,199,238.8,100.3,657.5,2024-11-28,Debit Card,Completed
324,536,12,9,15,4,8999,0.0,6479.28,42475.28,2024-08-28,Debit Card,Completed
325,760,11,7,2,5,1999,499.75,1709.14,11204.39,2024-03-15,UPI,Completed
326,1134,19,10,14,3,4999,0.0,2699.46,17696.46,2024-04-10,Debit Card,Completed
327,778,19,14,8,4,4999,5998.8,2519.5,16516.7,2024-12-01,EMI,Completed
328,528,25,14,15,4,199,199.0,107.46,704.46,2024-03-27,EMI,Completed
329,347,5,12,15,2,29999,17999.4,7559.75,49558.35,2024-11-24,UPI,Returned
330,70,3,14,2,1,114999,22999.8,16559.86,108559.06,2024-03-11,EMI,Completed
331,140,23,3,1,2,449,269.4,113.15,741.75,2024-08-21,Debit Card,Completed
332,1266,21,11,15,4,599,0.0,431.28,2827.28,2024-01-04,Cash,Returned
333,843,1,1,15,3,129999,116999.1,49139.62,322137.52,2024-05-26,UPI,Returned
334,1666,23,11,14,2,449,0.0,161.64,1059.64,2024-02-19,Cash,Completed
335,494,7,10,15,3,12999,5849.55,5966.54,39113.99,2024-05-16,Net Banking,Completed
336,765,13,8,8,2,12999,2599.8,4211.68,27609.88,2024-12-16,UPI,Cancelled
337,1758,21,13,2,1,599,119.8,86.26,565.46,2024-07-13,Net Banking,Returned
338,975,2,11,1,2,89999,0.0,32399.64,212397.64,2024-09-12,Net Banking,Cancelled
339,1607,11,10,4,5,1999,0.0,1799.1,11794.1,2024-04-27,Credit Card,Cancelled
340,1818,19,8,9,1,4999,0.0,899.82,5898.82,2024-12-16,Debit Card,Returned
341,1155,22,1,6,3,299,0.0,161.46,1058.46,2024-04-16,Cash,Completed
342,1541,23,14,13,1,449,44.9,72.74,476.84,2024-03-24,Cash,Completed
343,1161,13,11,11,4,12999,0.0,9359.28,61355.28,2024-12-18,EMI,Completed
344,1026,24,6,2,1,28,5.6,4.03,26.43,2024-04-28,UPI,Completed
345,1240,25,10,13,3,199,0.0,107.46,704.46,2024-11-20,Debit Card,Completed
346,1005,8,6,13,4,14999,0.0,10799.28,70795.28,2024-12-14,Cash,Cancelled
347,779,3,13,10,2,114999,0.0,41399.64,271397.64,2024-02-12,Debit Card,Completed
348,779,23,13,5,4,449,269.4,274.79,1801.39,2024-07-03,UPI,Completed
349,11,10,8,12,3,2999,0.0,1619.46,10616.46,2024-03-08,UPI,Completed
350,883,15,9,15,4,7999,0.0,5759.28,37755.28,2024-01-14,UPI,Completed
351,1136,3,10,11,4,114999,0.0,82799.28,542795.28,2024-05-29,Net Banking,Completed
352,1596,3,12,8,5,114999,172498.5,72449.37,474945.87,2024-03-27,EMI,Completed
353,348,5,5,10,3,29999,22499.25,12149.59,79647.34,2024-03-15,UPI,Completed
354,891,9,7,10,4,4999,0.0,3599.28,23595.28,2024-07-03,Debit Card,Completed
355,1477,21,8,7,4,599,0.0,431.28,2827.28,2024-03-10,Debit Card,Completed
356,1944,13,6,13,3,12999,9749.25,5264.6,34512.35,2024-06-20,Net Banking,Cancelled
357,1996,20,3,10,3,3999,599.85,2051.49,13448.64,2024-09-02,Debit Card,Completed
358,1976,13,6,10,4,12999,2599.8,8891.32,58287.52,2024-06-15,Net Banking,Completed
359,1673,13,6,4,5,12999,3249.75,11114.15,72859.4,2024-10-30,Cash,Completed
360,1397,25,9,1,4,199,39.8,136.12,892.32,2024-08-12,Debit Card,Cancelled
361,142,14,11,15,2,3999,799.8,1295.68,8493.88,2024-05-03,Debit Card,Cancelled
362,316,23,7,13,1,449,112.25,60.61,397.36,2024-11-02,Net Banking,Returned
363,821,18,9,14,5,24999,0.0,22499.1,147494.1,2024-07-03,EMI,Returned
364,1217,21,15,3,1,599,29.95,102.43,671.48,2024-12-02,EMI,Completed
365,341,21,10,2,5,599,599.0,431.28,2827.28,2024-06-18,Net Banking,Completed
366,22,4,5,8,5,129999,194998.5,81899.37,536895.87,2024-10-12,Cash,Cancelled
367,1179,8,8,12,4,14999,14999.0,8099.46,53096.46,2024-12-13,Cash,Cancelled
368,1025,5,6,1,4,29999,0.0,21599.28,141595.28,2024-05-31,Net Banking,Completed
369,238,24,3,12,3,28,12.6,12.85,84.25,2024-08-21,Credit Card,Returned
370,990,12,8,4,4,8999,8999.0,4859.46,31856.46,2024-06-12,UPI,Completed
371,92,23,2,1,3,449,0.0,242.46,1589.46,2024-12-12,Credit Card,Cancelled
372,500,17,3,6,3,8999,8099.1,3401.62,22299.52,2024-08-06,Net Banking,Completed
373,1634,13,11,6,2,12999,5199.6,3743.71,24542.11,2024-07-21,UPI,Cancelled
374,1258,7,8,14,4,12999,0.0,9359.28,61355.28,2024-12-26,Credit Card,Completed
375,571,25,12,3,5,199,0.0,179.1,1174.1,2024-10-01,Credit Card,Completed
376,668,7,8,4,3,12999,9749.25,5264.6,34512.35,2024-09-27,EMI,Completed
377,1223,13,10,13,5,12999,0.0,11699.1,76694.1,2024-06-27,Debit Card,Completed
378,1265,6,14,10,5,15999,0.0,14399.1,94394.1,2024-12-10,Credit Card,Completed
379,242,8,5,4,2,14999,4499.7,4589.69,30087.99,2024-12-21,Credit Card,Returned
380,796,14,10,5,5,3999,3999.0,2879.28,18875.28,2024-08-04,Credit Card,Completed
381,1302,18,12,6,5,24999,0.0,22499.1,147494.1,2024-09-07,Debit Card,Completed
382,384,11,14,15,5,1999,0.0,1799.1,11794.1,2024-07-02,UPI,Completed
383,280,7,14,13,5,12999,19498.5,8189.37,53685.87,2024-11-30,Net Banking,Completed
384,1403,16,7,15,4,5999,0.0,4319.28,28315.28,2024-02-12,Cash,Completed
385,1630,25,4,10,1,199,19.9,32.24,211.34,2024-04-25,Cash,Completed
386,345,25,8,15,5,199,298.5,125.37,821.87,2024-02-27,Cash,Completed
387,549,25,9,12,5,199,0.0,179.1,1174.1,2024-08-13,Cash,Completed
388,871,4,12,8,3,129999,0.0,70199.46,460196.46,2024-08-18,Debit Card,Completed
389,1766,3,8,4,2,114999,11499.9,39329.66,257827.76,2024-10-28,EMI,Completed
390,1764,23,10,14,2,449,0.0,161.64,1059.64,2024-04-15,Credit Card,Completed
391,1168,12,9,9,5,8999,13498.5,5669.37,37165.87,2024-03-27,Debit Card,Cancelled
392,600,10,10,9,5,2999,0.0,2699.1,17694.1,2024-03-10,Net Banking,Completed
393,568,21,3,5,2,599,0.0,215.64,1413.64,2024-12-30,Debit Card,Completed
394,1560,22,7,15,2,299,59.8,96.88,635.08,2024-11-17,Net Banking,Completed
395,926,3,11,3,4,114999,137998.8,57959.5,379956.7,2024-05-22,EMI,Completed
396,932,16,6,1,1,5999,1499.75,809.87,5309.12,2024-11-21,EMI,Cancelled
397,734,3,13,13,2,114999,45999.6,33119.71,217118.11,2024-04-18,Net Banking,Completed
398,662,10,6,5,5,2999,3748.75,2024.32,13270.57,2024-06-24,EMI,Completed
399,95,4,11,15,1,129999,0.0,23399.82,153398.82,2024-03-21,Net Banking,Completed
400,2,14,4,5,3,3999,0.0,2159.46,14156.46,2024-05-20,UPI,Cancelled
401,739,9,2,12,2,4999,0.0,1799.64,11797.64,2024-07-21,EMI,Completed
402,1487,23,13,8,4,449,0.0,323.28,2119.28,2024-12-26,UPI,Completed
403,438,16,2,5,5,5999,1499.75,5129.14,33624.39,2024-09-22,EMI,Completed
404,20,1,12,11,1,129999,25999.8,18719.86,122719.06,2024-12-21,Credit Card,Completed
405,146,8,7,3,1,14999,0.0,2699.82,17698.82,2024-06-09,Debit Card,Completed
406,281,13,13,5,2,12999,0.0,4679.64,30677.64,2024-09-28,Cash,Completed
407,1250,21,3,15,3,599,89.85,307.29,2014.44,2024-11-17,EMI,Completed
408,1884,14,10,15,2,3999,0.0,1439.64,9437.64,2024-02-21,Credit Card,Completed
409,1208,24,7,12,4,28,16.8,17.14,112.34,2024-03-12,Credit Card,Completed
410,1321,3,4,10,1,114999,11499.9,18629.84,122128.94,2024-04-15,Cash,Returned
411,1044,7,12,13,3,12999,0.0,7019.46,46016.46,2024-05-02,Net Banking,Completed
412,231,8,8,3,5,14999,0.0,13499.1,88494.1,2024-07-03,Debit Card,Completed
413,793,19,7,12,5,4999,0.0,4499.1,29494.1,2024-08-29,UPI,Completed
414,1203,3,1,9,2,114999,0.0,41399.64,271397.64,2024-01-31,Net Banking,Returned
415,587,21,12,15,4,599,479.2,345.02,2261.82,2024-12-25,Net Banking,Completed
416,1312,18,9,5,3,24999,0.0,13499.46,88496.46,2024-06-07,UPI,Returned
417,1887,7,13,5,5,12999,9749.25,9944.23,65189.98,2024-07-19,Cash,Cancelled
418,1564,21,11,3,3,599,359.4,258.77,1696.37,2024-05-02,UPI,Completed
419,177,14,2,15,5,3999,0.0,3599.1,23594.1,2024-06-07,EMI,Cancelled
420,1348,24,3,4,1,28,0.0,5.04,33.04,2024-12-25,UPI,Completed
421,1017,12,9,15,3,8999,0.0,4859.46,31856.46,2024-07-09,Credit Card,Cancelled
422,1600,9,12,4,1,4999,749.85,764.85,5014.0,2024-08-07,Debit Card,Returned
423,131,9,12,3,4,4999,4999.0,2699.46,17696.46,2024-09-18,Debit Card,Completed
424,1024,19,3,12,2,4999,999.8,1619.68,10617.88,2024-02-22,Cash,Cancelled
425,1481,4,4,15,1,129999,0.0,23399.82,153398.82,2024-01-07,Credit Card,Completed
426,967,12,7,5,2,8999,0.0,3239.64,21237.64,2024-10-10,EMI,Cancelled
427,1343,14,4,11,2,3999,1599.6,1151.71,7550.11,2024-06-12,Debit Card,Completed
428,1171,12,2,15,1,8999,0.0,1619.82,10618.82,2024-04-24,Cash,Completed
429,1954,13,2,15,3,12999,3899.7,6317.51,41414.81,2024-06-16,UPI,Returned
430,936,1,6,7,3,129999,38999.7,63179.51,414176.81,2024-11-14,Credit Card,Completed
431,755,19,8,7,5,4999,1249.75,4274.14,28019.39,2024-03-18,UPI,Completed
432,49,8,9,12,1,14999,2249.85,2294.85,15044.0,2024-01-01,EMI,Completed
433,1739,24,12,10,1,28,1.4,4.79,31.39,2024-09-28,Credit Card,Completed
434,1008,2,3,9,1,89999,0.0,16199.82,106198.82,2024-04-28,Cash,Completed
435,1436,12,8,3,5,8999,0.0,8099.1,53094.1,2024-09-15,Credit Card,Cancelled
436,1680,13,2,2,4,12999,0.0,9359.28,61355.28,2024-05-01,Debit Card,Completed
437,1743,11,15,13,3,1999,899.55,917.54,6014.99,2024-08-19,Debit Card,Completed
438,153,7,3,4,2,12999,0.0,4679.64,30677.64,2024-03-25,Net Banking,Completed
439,644,14,2,12,2,3999,1999.5,1079.73,7078.23,2024-06-06,Net Banking,Completed
440,1746,4,2,6,3,129999,0.0,70199.46,460196.46,2024-04-20,Debit Card,Completed
441,187,23,4,12,4,449,538.8,226.3,1483.5,2024-01-26,EMI,Completed
442,533,6,1,13,4,15999,19198.8,8063.5,52860.7,2024-10-08,Credit Card,Completed
443,947,4,13,5,1,129999,0.0,23399.82,153398.82,2024-02-01,Credit Card,Completed
444,406,13,6,3,5,12999,6499.5,10529.19,69024.69,2024-02-08,UPI,Completed
445,405,21,8,5,1,599,89.85,91.65,600.8,2024-03-03,UPI,Completed
446,104,6,15,14,4,15999,15999.0,8639.46,56636.46,2024-01-16,Net Banking,Cancelled
447,874,6,6,7,2,15999,3199.8,5183.68,33981.88,2024-05-23,Net Banking,Completed
448,71,20,10,8,3,3999,2999.25,1619.6,10617.35,2024-07-29,Cash,Completed
449,125,3,5,13,2,114999,45999.6,33119.71,217118.11,2024-04-12,EMI,Returned
450,511,21,13,1,4,599,359.4,366.59,2403.19,2024-09-02,Cash,Completed
451,705,19,9,11,4,4999,1999.6,3239.35,21235.75,2024-04-02,UPI,Completed
452,1223,8,1,9,1,14999,3749.75,2024.87,13274.12,2024-09-28,Debit Card,Returned
453,477,6,2,8,2,15999,3199.8,5183.68,33981.88,2024-09-30,EMI,Completed
454,1565,8,10,13,3,14999,0.0,8099.46,53096.46,2024-03-31,Credit Card,Returned
455,652,24,12,12,5,28,0.0,25.2,165.2,2024-12-26,EMI,Completed
456,1941,19,10,5,5,4999,1249.75,4274.14,28019.39,2024-09-09,Cash,Completed
457,360,16,1,3,1,5999,299.95,1025.83,6724.88,2024-11-04,Credit Card,Completed
458,1079,16,1,11,5,5999,1499.75,5129.14,33624.39,2024-03-07,Debit Card,Cancelled
459,364,11,1,1,2,1999,0.0,719.64,4717.64,2024-02-26,Cash,Completed
460,1968,3,6,13,5,114999,0.0,103499.1,678494.1,2024-06-21,Debit Card,Completed
461,280,6,12,14,4,15999,9599.4,9791.39,64187.99,2024-03-30,EMI,Returned
462,1421,20,13,12,2,3999,0.0,1439.64,9437.64,2024-07-12,Debit Card,Cancelled
463,1411,10,3,6,1,2999,599.8,431.86,2831.06,2024-10-17,UPI,Completed
464,1234,11,15,8,5,1999,0.0,1799.1,11794.1,2024-09-11,Credit Card,Completed
465,1527,3,4,12,3,114999,0.0,62099.46,407096.46,2024-11-21,UPI,Cancelled
466,1373,21,12,11,4,599,0.0,431.28,2827.28,2024-05-15,Credit Card,Completed
467,1420,3,6,9,1,114999,0.0,20699.82,135698.82,2024-01-25,Net Banking,Completed
468,1501,14,3,14,4,3999,3199.2,2303.42,15100.22,2024-06-28,Cash,Completed
469,208,16,13,8,2,5999,2999.5,1619.73,10618.23,2024-02-07,UPI,Completed
470,42,11,5,4,1,1999,299.85,305.85,2005.0,2024-03-28,Net Banking,Completed
471,1500,3,9,3,3,114999,86249.25,46574.6,305322.35,2024-12-26,UPI,Completed
472,1931,21,3,14,2,599,0.0,215.64,1413.64,2024-02-21,Debit Card,Completed
473,1996,7,7,9,3,12999,3899.7,6317.51,41414.81,2024-05-01,UPI,Completed
474,805,19,9,15,2,4999,0.0,1799.64,11797.64,2024-07-03,UPI,Completed
475,180,10,14,15,2,2999,0.0,1079.64,7077.64,2024-01-14,Credit Card,Completed
476,1308,10,2,15,1,2999,299.9,485.84,3184.94,2024-07-22,Net Banking,Completed
477,1833,22,5,3,5,299,299.0,215.28,1411.28,2024-04-04,Debit Card,Completed
478,757,6,8,2,3,15999,11999.25,6479.59,42477.34,2024-08-26,Debit Card,Completed
479,1715,9,10,2,2,4999,0.0,1799.64,11797.64,2024-02-13,EMI,Completed
480,1656,18,7,8,5,24999,0.0,22499.1,147494.1,2024-07-17,Cash,Completed
481,1978,18,11,15,5,24999,6249.75,21374.15,140119.4,2024-08-31,Debit Card,Completed
482,809,23,1,15,5,449,673.5,282.87,1854.37,2024-10-19,EMI,Returned
483,302,4,13,15,2,129999,0.0,46799.64,306797.64,2024-04-18,Credit Card,Completed
484,88,14,2,14,2,3999,0.0,1439.64,9437.64,2024-10-31,Debit Card,Completed
485,1866,24,15,3,1,28,5.6,4.03,26.43,2024-10-11,Net Banking,Returned
486,668,9,9,15,1,4999,1499.7,629.87,4129.17,2024-08-02,UPI,Completed
487,307,5,10,4,1,29999,0.0,5399.82,35398.82,2024-05-26,Cash,Completed
488,1798,14,5,13,4,3999,3999.0,2159.46,14156.46,2024-01-20,Credit Card,Completed
489,826,5,10,13,1,29999,5999.8,4319.86,28319.06,2024-06-18,EMI,Completed
490,101,24,8,9,3,28,0.0,15.12,99.12,2024-06-21,Debit Card,Completed
491,575,16,14,4,2,5999,0.0,2159.64,14157.64,2024-06-02,EMI,Completed
492,1586,11,5,14,5,1999,0.0,1799.1,11794.1,2024-04-06,Net Banking,Completed
493,1871,14,12,15,5,3999,2999.25,3059.23,20054.98,2024-01-29,Cash,Completed
494,135,10,12,15,4,2999,0.0,2159.28,14155.28,2024-09-25,Cash,Completed
495,356,7,15,7,1,12999,649.95,2222.83,14571.88,2024-01-17,Net Banking,Completed
496,1881,12,12,7,3,8999,4049.55,4130.54,27077.99,2024-08-25,Cash,Completed
497,1302,4,11,1,2,129999,38999.7,39779.69,260777.99,2024-09-07,Cash,Completed
498,364,16,10,12,3,5999,0.0,3239.46,21236.46,2024-05-12,EMI,Cancelled
499,186,10,1,13,1,2999,0.0,539.82,3538.82,2024-10-19,Credit Card,Completed
500,1326,8,11,7,3,14999,8999.4,6479.57,42477.17,2024-09-19,UPI,Cancelled
501,19,16,15,5,2,5999,0.0,2159.64,14157.64,2024-04-24,Debit Card,Returned
502,1649,10,12,9,4,2999,2399.2,1727.42,11324.22,2024-06-27,Net Banking,Completed
503,447,15,5,15,5,7999,7999.0,5759.28,37755.28,2024-10-26,UPI,Completed
504,1048,22,14,12,5,299,149.5,242.19,1587.69,2024-06-01,EMI,Completed
505,987,3,6,9,3,114999,34499.7,55889.51,366386.81,2024-05-13,EMI,Cancelled
506,1951,21,5,7,2,599,359.4,150.95,989.55,2024-05-03,UPI,Returned
507,828,22,6,5,1,299,74.75,40.37,264.62,2024-05-31,Debit Card,Completed
508,829,13,12,2,5,12999,3249.75,11114.15,72859.4,2024-06-24,EMI,Cancelled
509,456,22,9,15,3,299,269.1,113.02,740.92,2024-06-02,Credit Card,Cancelled
510,1796,18,3,10,1,24999,6249.75,3374.86,22124.11,2024-03-06,EMI,Completed
511,1486,18,13,6,3,24999,0.0,13499.46,88496.46,2024-04-23,Debit Card,Completed
512,1525,10,7,11,3,2999,899.7,1457.51,9554.81,2024-10-26,Debit Card,Completed
513,1744,4,8,2,5,129999,0.0,116999.1,766994.1,2024-08-29,Credit Card,Returned
514,246,22,7,15,3,299,179.4,129.17,846.77,2024-01-28,Credit Card,Completed
515,411,11,7,15,2,1999,599.7,611.69,4009.99,2024-04-02,UPI,Completed
516,682,21,3,11,1,599,0.0,107.82,706.82,2024-08-19,Debit Card,Completed
517,1559,25,3,6,4,199,0.0,143.28,939.28,2024-03-07,Cash,Completed
518,1298,14,7,14,4,3999,3199.2,2303.42,15100.22,2024-01-03,UPI,Returned
519,409,24,6,1,3,28,25.2,10.58,69.38,2024-04-07,UPI,Cancelled
520,9,21,12,8,2,599,179.7,183.29,1201.59,2024-06-08,Credit Card,Completed
521,786,17,10,10,2,8999,0.0,3239.64,21237.64,2024-01-24,Debit Card,Completed
522,934,24,9,15,3,28,16.8,12.1,79.3,2024-12-17,Credit Card,Completed
523,1847,16,6,7,2,5999,2399.6,1727.71,11326.11,2024-01-10,Credit Card,Completed
524,1490,5,4,1,5,29999,44998.5,18899.37,123895.87,2024-03-27,UPI,Completed
525,1457,21,13,2,4,599,239.6,388.15,2544.55,2024-09-30,Cash,Completed
526,1217,2,11,4,1,89999,0.0,16199.82,106198.82,2024-12-19,UPI,Completed
527,910,13,2,9,4,12999,0.0,9359.28,61355.28,2024-04-15,EMI,Cancelled
528,1291,1,5,14,1,129999,38999.7,16379.87,107379.17,2024-05-18,Cash,Returned
529,1436,5,7,4,5,29999,0.0,26999.1,176994.1,2024-05-24,UPI,Completed
530,1020,7,10,7,3,12999,11699.1,4913.62,32211.52,2024-04-13,Debit Card,Cancelled
531,840,10,3,2,5,2999,3748.75,2024.32,13270.57,2024-04-16,EMI,Completed
532,678,8,1,1,1,14999,0.0,2699.82,17698.82,2024-10-20,EMI,Completed
533,306,3,13,15,1,114999,0.0,20699.82,135698.82,2024-05-11,EMI,Completed
534,936,10,5,15,1,2999,0.0,539.82,3538.82,2024-03-30,UPI,Completed
535,738,22,6,14,1,299,0.0,53.82,352.82,2024-01-24,UPI,Completed
536,1359,21,3,11,3,599,449.25,242.59,1590.34,2024-11-14,Debit Card,Cancelled
537,191,12,14,11,2,8999,0.0,3239.64,21237.64,2024-07-24,Net Banking,Completed
538,557,13,12,15,4,12999,0.0,9359.28,61355.28,2024-02-27,Credit Card,Cancelled
539,1488,2,14,6,1,89999,17999.8,12959.86,84959.06,2024-10-29,Net Banking,Returned
540,1390,15,3,13,3,7999,0.0,4319.46,28316.46,2024-12-16,EMI,Completed
541,990,16,2,14,4,5999,0.0,4319.28,28315.28,2024-02-02,Debit Card,Cancelled
542,644,1,12,15,5,129999,32499.75,111149.14,728644.39,2024-12-08,Debit Card,Returned
543,1072,23,12,4,4,449,89.8,307.12,2013.32,2024-09-03,Debit Card,Cancelled
544,1386,21,7,5,5,599,0.0,539.1,3534.1,2024-01-06,EMI,Completed
545,1036,16,14,15,2,5999,0.0,2159.64,14157.64,2024-09-08,Debit Card,Completed
546,678,9,1,15,2,4999,2999.4,1259.75,8258.35,2024-11-25,Net Banking,Completed
547,1674,8,2,15,4,14999,14999.0,8099.46,53096.46,2024-02-15,Net Banking,Completed
548,648,4,8,1,1,129999,25999.8,18719.86,122719.06,2024-07-30,UPI,Returned
549,1125,1,14,3,5,129999,64999.5,105299.19,690294.69,2024-09-17,Cash,Completed
550,1341,22,8,11,3,299,0.0,161.46,1058.46,2024-04-24,Net Banking,Completed
551,1148,25,10,15,3,199,149.25,80.59,528.34,2024-02-28,UPI,Cancelled
552,455,1,6,12,3,129999,116999.1,49139.62,322137.52,2024-09-24,Debit Card,Cancelled
553,218,2,15,6,4,89999,0.0,64799.28,424795.28,2024-07-28,UPI,Completed
554,1252,7,4,4,4,12999,2599.8,8891.32,58287.52,2024-08-22,Credit Card,Cancelled
555,693,4,13,14,1,129999,0.0,23399.82,153398.82,2024-08-18,Net Banking,Cancelled
556,1207,17,3,15,1,8999,2699.7,1133.87,7433.17,2024-01-25,Cash,Completed
557,1718,19,8,15,2,4999,0.0,1799.64,11797.64,2024-03-06,UPI,Completed
558,1347,20,10,11,5,3999,3999.0,2879.28,18875.28,2024-08-02,Cash,Cancelled
559,1562,8,5,13,3,14999,4499.7,7289.51,47786.81,2024-08-19,Credit Card,Completed
560,846,20,12,15,3,3999,3599.1,1511.62,9909.52,2024-06-09,EMI,Cancelled
561,1916,18,11,7,2,24999,2499.9,8549.66,56047.76,2024-11-15,EMI,Completed
562,1407,12,15,5,2,8999,5399.4,2267.75,14866.35,2024-10-04,EMI,Cancelled
563,661,23,2,12,5,449,561.25,303.07,1986.82,2024-10-25,Cash,Cancelled
564,1455,14,11,10,4,3999,0.0,2879.28,18875.28,2024-09-24,UPI,Completed
565,781,5,1,2,2,29999,5999.8,9719.68,63717.88,2024-03-23,Debit Card,Cancelled
566,514,5,14,2,3,29999,4499.85,15389.49,100886.64,2024-10-04,UPI,Completed
567,1668,15,2,8,5,7999,7999.0,5759.28,37755.28,2024-05-01,Cash,Cancelled
568,590,23,11,2,4,449,359.2,258.62,1695.42,2024-08-01,EMI,Completed
569,1979,18,1,1,3,24999,3749.85,12824.49,84071.64,2024-11-13,Net Banking,Completed
570,1867,21,12,12,5,599,898.5,377.37,2473.87,2024-11-04,Credit Card,Cancelled
571,1975,7,5,15,2,12999,0.0,4679.64,30677.64,2024-04-05,Credit Card,Cancelled
572,1053,4,7,2,4,129999,51999.6,84239.35,552235.75,2024-10-11,Debit Card,Completed
573,330,19,14,9,1,4999,749.85,764.85,5014.0,2024-08-26,EMI,Completed
574,82,5,15,11,5,29999,0.0,26999.1,176994.1,2024-11-16,Cash,Cancelled
575,617,16,13,12,1,5999,899.85,917.85,6017.0,2024-09-26,Credit Card,Completed
576,1067,3,13,15,2,114999,45999.6,33119.71,217118.11,2024-10-05,Cash,Completed
577,189,12,4,7,3,8999,4049.55,4130.54,27077.99,2024-07-03,Debit Card,Completed
578,1947,25,10,15,4,199,238.8,100.3,657.5,2024-11-28,UPI,Completed
579,1370,12,8,8,5,8999,2249.75,7694.14,50439.39,2024-01-21,EMI,Completed
580,782,4,7,9,5,129999,64999.5,105299.19,690294.69,2024-01-13,Cash,Completed
581,1054,17,8,15,1,8999,899.9,1457.84,9556.94,2024-11-29,Credit Card,Completed
582,1053,3,2,6,5,114999,172498.5,72449.37,474945.87,2024-01-04,EMI,Completed
583,432,22,11,7,4,299,0.0,215.28,1411.28,2024-04-15,Cash,Cancelled
584,1800,24,13,14,1,28,0.0,5.04,33.04,2024-01-13,Net Banking,Cancelled
585,680,2,2,3,1,89999,0.0,16199.82,106198.82,2024-05-08,Cash,Completed
586,1178,8,15,9,4,14999,11999.2,8639.42,56636.22,2024-08-18,EMI,Completed
587,887,11,1,13,1,1999,599.7,251.87,1651.17,2024-01-04,EMI,Cancelled
588,1267,3,13,2,1,114999,17249.85,17594.85,115344.0,2024-09-14,UPI,Completed
589,1612,22,5,3,3,299,224.25,121.09,793.84,2024-07-14,Net Banking,Cancelled
590,64,16,3,8,2,5999,2399.6,1727.71,11326.11,2024-10-06,Debit Card,Cancelled
591,296,10,11,12,1,2999,899.7,377.87,2477.17,2024-10-11,Credit Card,Completed
592,86,1,10,13,5,129999,194998.5,81899.37,536895.87,2024-02-13,Debit Card,Completed
593,1533,24,15,12,2,28,11.2,8.06,52.86,2024-11-26,Cash,Completed
594,330,6,4,9,2,15999,0.0,5759.64,37757.64,2024-04-02,EMI,Returned
595,1746,2,14,15,5,89999,0.0,80999.1,530994.1,2024-05-28,EMI,Completed
596,514,4,4,15,3,129999,58499.55,59669.54,391166.99,2024-03-06,EMI,Cancelled
597,481,4,5,3,2,129999,38999.7,39779.69,260777.99,2024-09-05,Net Banking,Completed
